amenity_1,amenity_2,amenity_3,amenity_4,amenity_5,amenity_6,amenity_7,amenity_8,amenity_9,amenity_10,pop_1,pop_2,pop_3,pop_4,pop_5,pop_6,pop_7,pop_8,pop_9,pop_10
105.7454389670349,113.9093253014053,83.61934321528757,93.35148244674134,92.45343060840379,79.21470405965141,100.33262526573814,87.83427078418332,99.1564445317767,68.41604902701752,15000524.99204447,15000846.228321303,14999654.36446248,15000037.309060594,15000001.972112387,14999481.04873691,15000312.006212818,14999820.215330975,15000265.725323543,14999056.138394546
101.77213760051276,108.96187412871775,86.5638410102359,96.00793255025759,100.66403158607868,98.20451957122746,98.57250452035407,90.70406910135395,97.5383474183256,95.80642597642814,15000168.9059486,15000451.810939975,14999570.483043928,14999942.093411785,15000125.30369393,15000028.52570736,15000043.005344877,14999733.394603726,15000002.312865406,14999934.16444038
111.52649768478449,93.97120544946219,80.51390518100997,103.73656406445,81.06882119125822,82.65543960704626,81.09953676177815,93.33772186095561,71.79181097726583,72.82153900692956,15000955.151900152,15000264.378353653,14999734.854441047,15000648.630083105,14999756.689526156,14999819.120502219,14999757.898136245,15000239.45175605,14999391.653549535,14999432.171751816
110.2361236780489,98.53514467352232,86.7330692405813,79.91483703470955,92.51441402174035,80.61929450752957,79.63207330934306,100.65108901030061,71.23165005254798,74.3306633456583,15000896.998600317,15000436.583207894,14999972.189827645,14999703.90295559,15000199.676786171,14999731.622265544,14999692.776641173,15000519.84233865,14999362.233003028,14999484.174373971
88.72356189367659,109.55585581386839,96.3628035352099,96.78386930799627,95.44692239065543,94.65838616142146,71.11122760837748,90.00992751304801,84.04057671904135,73.03756735103994,14999950.833798893,15000770.552283775,15000251.426119989,15000267.994405717,15000215.387616206,15000184.35993745,14999257.81573615,15000001.45029275,14999766.565588918,14999333.614220139
97.51339613734868,93.76709354796125,96.52956105796852,88.38835638968663,79.34973089902091,75.91687870115632,104.6462536106358,97.43384621647559,99.20784475897051,77.32637836973096,15000255.979855713,15000108.568653919,15000217.26746986,14999896.92368143,14999541.267774325,14999406.1903597,15000536.646744438,15000252.849689648,15000322.653783327,14999461.651987627
88.66474320264388,84.14311969716181,78.25157347313889,78.15071727139943,78.94300711312196,91.45874185315297,79.17250509258538,100.12075094556239,69.41877673444748,98.72430185958902,15000155.816695236,14999977.897816958,14999746.07460235,14999742.106067099,14999773.281444691,15000265.756212804,14999782.311834482,15000606.592848213,14999398.51773765,15000551.644740531
105.0196426578864,108.02646470042754,100.85569892838232,111.34850042933546,102.81582603930158,86.10598244106242,92.04984544342616,85.47600495479016,93.95946052865618,98.87737351299079,15000258.368327325,15000376.68211547,15000094.523593897,15000507.399073655,15000171.651558394,14999514.14510571,14999748.026904449,14999489.35646777,14999823.167298986,15000016.679554336
111.82091384370632,109.16962566425082,100.23125647130459,97.72224079512662,77.61445491744836,97.59259427941157,86.87637946049388,99.23566461720971,78.69975872986272,75.49064235370996,15000723.049840696,15000618.725759134,15000267.014781931,15000168.288902955,14999377.078686872,15000163.187513482,14999741.521065813,15000227.839785289,14999419.783710245,14999293.509953573
93.92439493351615,107.329729672112,78.91205000274005,100.58746153895221,105.66778731225949,92.50174734890727,85.9120303171617,93.57455165578604,93.0291139707581,84.44911367371752,15000013.205217604,15000540.684367226,14999422.49270717,15000275.386563718,15000475.2895106,14999957.226239651,14999697.931085605,14999999.439426785,14999977.97729903,14999640.367582588
97.61051348749743,83.46168293186693,97.88546257645731,87.96852554139684,80.77219954622308,107.20113397261721,93.00007138367931,81.72198115196159,88.2157279348783,92.14744224915144,15000260.173505004,14999703.438947149,15000270.99232561,14999880.776220232,14999597.611943439,15000637.549559837,15000078.759752374,14999634.984377861,14999890.50325133,15000045.210117156
82.01917286954043,109.47740627363133,85.48800340292807,109.68801693271585,104.33447812434987,105.20058626694933,93.73222038960388,83.01071231698727,78.32085153502831,81.35749239319402,14999557.576994358,15000638.015930599,14999694.070100682,15000646.303133726,15000435.6496772,15000469.729690474,15000018.467264205,14999596.592535183,14999412.053780627,14999531.540892959
106.29748838122097,90.22405260670583,112.69051801267658,104.56969999925958,93.50556844707855,103.75791921718564,91.80451936514868,84.67021703358847,76.41927680902819,79.36378071905645,15000470.890159152,14999838.425368242,15000722.4459688,15000402.90436367,14999967.54793165,15000370.962047724,14999900.614286153,14999619.89054447,14999295.228831977,14999411.09049815
