amenity_1,amenity_2,amenity_3,amenity_4,amenity_5,amenity_6,amenity_7,amenity_8,amenity_9,amenity_10,pop_1,pop_2,pop_3,pop_4,pop_5,pop_6,pop_7,pop_8,pop_9,pop_10
109.17395635525884,97.60356013986929,81.81801942765549,78.60692695021959,102.03839933412597,100.95126159895268,70.51320496629397,95.01461696358366,89.70464645253595,83.85825195224925,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
119.31915770530446,108.75366225652388,104.12371664752551,76.36720231811833,79.99313609553914,91.71061583011173,91.55924634641212,80.50798142295514,68.5139707759699,77.08878883488812,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
117.35643632241417,83.4068332072719,110.91485865380474,78.03488862541765,86.72150704843641,74.9626663956589,91.87006909258565,78.29232855989892,84.95109785463724,75.09975618648696,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
84.20020138953242,96.05058113542134,97.74276770933704,77.59943009265409,90.668623518842,84.75854430076642,80.69223104218402,82.84985924187386,98.12208197427546,78.82560730436566,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
115.61805173511046,106.0924623668034,111.48805794398855,89.0328394832118,88.95634540515519,93.60149860953055,98.74011025917598,88.279812671072,85.84151281379894,83.36874026547801,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
103.70457374093473,105.40534417082603,109.31473456444634,89.64878076100244,76.99558259422342,106.25453814101812,102.57607784404728,73.47598371293019,95.19714941066884,78.1081428421319,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
93.30155002072965,91.0996393232396,111.12033739795912,99.9439758521744,108.07342446887293,78.79149102020769,70.93802808874709,93.27056892448995,101.29650874341623,84.04738855866057,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
100.32329147398346,91.91754338820216,87.89068638599767,77.51987712630674,104.39708243988707,87.02719314347289,83.36446268793226,87.69069212681687,83.88391106627917,90.6709368787929,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
99.58658292980644,80.62425090119727,99.31904186919073,74.70129225333578,81.1121703270158,101.76925191140178,85.04601818148295,102.9071149237344,96.42665222454389,92.47060547365746,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
98.3525630133318,116.63040124128543,99.63292783829174,108.02571069452992,97.29967468427333,74.77250429667116,98.79395037063661,85.12313500679086,83.04435401354463,69.74232171398964,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
118.27722050823957,96.66369927153778,102.51612584191868,91.02204117148939,83.83320231423862,74.03477693965706,103.06620721099813,103.9793389045135,86.75502396495395,96.95211669909595,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
103.02148234084218,79.46427595837955,86.13292960596716,89.02594994878959,108.23112341110554,92.60839900065002,98.7854078228558,91.95632693821341,88.17808333822335,78.27119540886783,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
101.62343551879462,98.34859063269614,110.51788240468368,97.7350295130619,107.7999761723087,79.04826283017634,95.8602841923184,86.20813500092763,77.15434579738516,99.301553840112,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
93.24746952654905,92.70606885557785,95.14582990993556,96.42388997419596,87.78195783720334,94.25610778546994,71.00231543673969,85.95427514935706,85.289274311841,77.09604726776443,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
91.3594530839209,113.15022992239862,85.7337838638055,107.52691887655945,95.42190475655602,74.09490504879038,80.73246166342292,70.74971917314933,89.62870942395338,72.10169799275975,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
113.72745674266855,109.8358097460874,86.62550825959822,87.2964327914001,103.36583914254861,74.12232962135009,73.69601001121886,95.39179424678613,84.04584671448373,93.10753590785764,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
80.85810669476179,113.14564587208291,83.42540831417853,98.30577953393582,109.00669184307732,93.82926937599625,75.51485475720804,95.55915455344599,74.01453550561541,97.25459910719961,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
105.43791156236217,101.62154409522387,96.72195873716856,109.39833599210235,109.56277873753604,96.08984791187294,76.21511820871004,73.3541797154125,93.36585683903165,73.20261542816795,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
85.3553670866832,95.49073249463913,110.8856652037767,110.33293973939818,104.50297021580717,84.16573376959035,93.12158799189714,84.9562216157212,83.95633661507563,77.92692803854483,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
119.04624286228147,96.58808337481908,110.177737359655,78.0550152103748,96.57599802556393,104.48497443676337,94.94105822921438,75.32407169244868,94.45461485260451,90.026801393637,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
87.23311124574947,99.8086646611982,84.42431389660246,100.42064456075049,75.98506450563647,79.97050799391398,105.35758365565195,96.8170839362184,101.58925889155853,71.17443119391996,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
104.53921236537806,102.4889464299328,104.26619067332469,105.96979332096224,102.99061688651203,103.33030369497317,88.61135875033243,91.94209587317658,81.23570766397795,96.74273437009317,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
107.08057755437008,115.66408624460091,109.5190277757391,93.46349301455498,82.1761864212742,105.74088452583604,97.33675636456198,101.73504066073612,98.03129256405478,98.25650813225027,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
116.50192950336078,107.98592400947291,109.62452998707842,110.8928791856706,76.60356319722733,79.00967221668637,80.5640325477014,91.84703407443092,71.94509193953081,81.51308010401218,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
80.53751053255299,101.96722125292955,104.41136993030196,94.70165902494166,77.11308071729574,74.49478817646519,91.80093170186923,98.66136511576272,72.66531228387397,96.83143888364725,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
93.97118490920613,108.71708571448706,103.01877420155519,87.6175088981167,108.88379607963013,78.05875136689316,103.07632058493098,84.67563299830651,88.95334019374614,66.77211855106987,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
84.71873255514612,107.46297252649282,77.05057429407988,90.1308717465965,104.37441956899937,90.49040958624032,74.8641092318201,85.1082732178046,71.77767738392754,87.98525503687146,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
85.86455581053187,96.67929192806051,113.06489009352015,109.31029539699958,99.59112649541417,85.54763963396314,102.92312331065489,75.71617008473365,72.09696484268058,88.256789475422,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
117.87252040363919,109.96261486739952,84.75113771959316,74.99402853538047,90.32802035842012,96.30786577529986,95.45532946635699,75.388111912203,69.20774002387414,91.88808443063235,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
117.54452592575939,93.84798295831281,111.91058830863362,105.17161506697276,104.43446101767526,92.93691385955641,92.6565550391827,71.44410152965838,69.53351213790546,87.24675008022324,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
86.30671562507773,86.24973293323069,79.32556397181065,105.84320290795972,104.4494910346978,99.13199914339151,95.67381760101628,92.56300674700341,68.21837247221356,83.574432213544,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
100.0953446765829,104.39487993126866,95.20936847058019,78.60310414373441,75.05219336099215,89.21711585906459,80.1099633549085,79.96910922205232,79.32568480116151,89.54477116223522,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
110.25931696587446,86.97226101108687,76.48877451766457,85.96290827293487,90.75578322634264,107.9893091541776,80.87854624125181,98.71504013254162,78.05052769660921,67.12479469874773,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
88.28165680649472,110.65471445659513,112.9588534508129,97.23995293684474,85.97522611327649,72.77416589154943,82.80693981282491,92.37740062824584,100.98885153786742,82.76410270513833,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
111.06010546324202,90.43834323395856,94.33642795750762,91.19361776869589,76.5805225923471,91.98051328590729,88.33456147501202,71.53888377443384,73.8761630598956,68.23543628320077,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
112.18913923933482,96.91928151674433,83.14537504277888,82.00731786134023,108.22274272002709,79.15968227491655,74.87148909604207,87.21061610943863,70.11235950293869,81.35737511004957,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
86.43722527914731,106.7402082163187,79.67759406183076,84.2083485795715,76.22580904685661,89.3733893333301,91.33266849252963,82.5147957671102,85.49318814885895,67.13535482080181,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
83.63227716558019,81.52548128564612,109.29554238146568,85.84854524245304,94.17177267819379,85.07678439881674,71.04903298045622,84.51206400617154,90.56520093839156,68.10544786921912,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
111.23019766554572,91.97171213701054,93.73836295703089,108.12630991708828,75.06076321263583,100.15902111573807,97.84921024351249,74.2882435981376,87.18338776110139,82.16852116344535,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
87.01497144984859,106.16451831389031,91.9669247598487,102.35691631915253,96.89450935370249,75.15181060698183,97.86794719639218,98.43327105466572,95.79891482855797,92.4443258826051,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
84.160305074345,115.00868280098629,80.66382543431762,111.19536944406399,85.4790342963923,92.66431320179592,71.58071960155975,94.34158208657892,78.77889107540275,94.58905294036384,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
101.35077383769577,86.04312713224738,91.22206870388132,104.91210154452543,109.21063184706279,96.0865930568891,104.87168219897369,97.18673343211664,73.78455940326096,71.88741050606497,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
83.1446666909287,96.97353649199896,81.2684905619248,105.37567456681485,90.87247454653043,95.6172332115499,75.34122028825911,98.82837528783271,81.68346014374065,79.2923320220108,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
93.41780419984043,84.87067955544337,99.02284338230105,76.08291660370593,77.17173215355457,97.49115993667516,89.8916071736961,85.74281185999494,89.05088206567986,97.18149294523646,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
114.48833052669546,87.43965204807112,109.8744008981794,77.99989083222592,92.18084051248704,106.3562874382701,90.67206589828822,95.89207753465595,80.25599359904881,87.02783551259647,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
91.38837164002538,104.6246214105558,76.17330929209754,104.30921946437606,108.3146566670764,96.84646548731092,99.91413004855826,92.20408925516483,92.64400766249695,85.66302349690908,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
97.68554363544602,89.57970015383403,104.44415432356476,94.0172398534246,79.14065523116449,107.4955702769008,71.62909490911117,89.07392982813771,100.28065941588248,82.75199259176232,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
106.97722893146309,95.54513615983318,103.97778865942948,80.69187583246996,90.69744883720112,96.0879223537522,94.97037359494384,78.10143490779586,93.7902021747522,72.99289128045231,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
94.76319846891687,90.70857846546527,80.12580195295384,99.35192191219186,95.68566314444868,96.897226139878,73.48727749124177,98.9610607388729,94.90981694413846,76.33699067134164,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
100.26207456701695,110.13182015041959,102.8784707286681,89.72181158637792,84.91023996321645,88.06094314629296,77.71709784371404,83.10945839687214,86.35406565619368,92.929864441325,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
109.8289054169437,107.5595027550217,104.30988787694724,101.19864132556346,75.0259360245088,77.95857507261138,76.24072297219999,103.7552995267138,73.50859102047349,88.46481483165874,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
